0.42265745,-52.49615385,,0.663210445,3.719230769,,,0.422,-52.49615385,,0.983,-28.40384615,,0.663,3.719230769,,1.064,1.711538462,,-28.40384615,,30.11538461,,,
0.462749616,-48.48076923,,0.663210445,1.711538462,,,0.462,-48.48076923,,1.024,-28.40384615,,0.663,1.711538462,,1.104,-0.296153846,,-24.38846154,,24.09230769,,,
0.462749616,-50.48846154,,0.703302611,3.719230769,,,0.462,-50.48846154,,1.064,-28.40384615,,0.703,3.719230769,,1.144,1.711538462,,-24.38846154,,26.1,,,
0.462749616,-52.49615385,,0.703302611,1.711538462,,,0.462,-52.49615385,,1.104,-24.38846154,,0.703,1.711538462,,1.224,1.711538462,,-22.38076923,,24.09230769,,,
0.502841782,-46.47307692,,0.703302611,-0.296153846,,,0.502,-46.47307692,,1.144,-24.38846154,,0.703,-0.296153846,,1.264,-0.296153846,,-22.38076923,,22.08461538,,,
0.502841782,-48.48076923,,0.743394777,3.719230769,,,0.502,-48.48076923,,1.184,-24.38846154,,0.743,3.719230769,,1.304,1.711538462,,-20.37307692,,22.08461538,,,
0.542933948,-42.45769231,,0.823579109,3.719230769,,,0.542,-42.45769231,,1.224,-22.38076923,,0.823,3.719230769,,1.344,1.711538462,,-18.36538462,,20.07692308,,,
0.542933948,-44.46538462,,0.823579109,1.711538462,,,0.542,-44.46538462,,1.264,-22.38076923,,0.823,1.711538462,,1.384,-0.296153846,,-20.37307692,,20.07692307,,,
0.542933948,-46.47307692,,0.863671275,3.719230769,,,0.542,-46.47307692,,1.304,-20.37307692,,0.863,3.719230769,,1.424,1.711538462,,-20.37307692,,22.08461538,,,
0.542933948,-48.48076923,,0.863671275,1.711538462,,,0.542,-48.48076923,,1.344,-18.36538462,,0.863,1.711538462,,1.465,3.719230769,,-16.35769231,,20.07692308,,,
0.583026114,-42.45769231,,0.903763441,1.711538462,,,0.583,-42.45769231,,1.384,-20.37307692,,0.903,1.711538462,,1.505,3.719230769,,-18.36538462,,22.08461539,,,
0.583026114,-44.46538462,,0.943855607,3.719230769,,,0.583,-44.46538462,,1.424,-20.37307692,,0.943,3.719230769,,1.545,1.711538462,,-14.35,,16.06153846,,,
0.62311828,-40.45,,0.943855607,1.711538462,,,0.623,-40.45,,1.465,-16.35769231,,0.943,1.711538462,,1.625,-0.296153846,,-14.35,,14.05384615,,,
0.62311828,-42.45769231,,0.983947773,3.719230769,,,0.623,-42.45769231,,1.505,-18.36538462,,0.983,3.719230769,,1.665,1.711538462,,-12.34230769,,14.05384615,,,
0.62311828,-44.46538462,,0.983947773,1.711538462,,,0.623,-44.46538462,,1.545,-14.35,,0.983,1.711538462,,1.705,1.711538462,,-10.33461538,,12.04615384,,,
0.663210445,-38.44230769,,1.024039939,3.719230769,,,0.663,-38.44230769,,1.585,-14.35,,1.024,3.719230769,,1.745,3.719230769,,-10.33461538,,14.05384615,,,
0.663210445,-40.45,,1.024039939,1.711538462,,,0.663,-40.45,,1.625,-14.35,,1.024,1.711538462,,1.785,-0.296153846,,-10.33461538,,10.03846153,,,
0.703302611,-38.44230769,,1.064132104,1.711538462,,,0.703,-38.44230769,,1.665,-12.34230769,,1.064,1.711538462,,1.825,-0.296153846,,-8.326923077,,8.030769231,,,
0.703302611,-40.45,,1.10422427,1.711538462,,,0.703,-40.45,,1.705,-10.33461538,,1.104,1.711538462,,1.865,3.719230769,,-8.326923077,,12.04615385,,,
0.743394777,-36.43461538,,1.10422427,-0.296153846,,,0.743,-36.43461538,,1.745,-10.33461538,,1.104,-0.296153846,,1.906,3.719230769,,-8.326923077,,12.04615385,,,
0.743394777,-38.44230769,,1.144316436,3.719230769,,,0.743,-38.44230769,,1.785,-10.33461538,,1.144,3.719230769,,1.946,3.719230769,,-8.326923077,,12.04615385,,,
0.743394777,-40.45,,1.144316436,1.711538462,,,0.743,-40.45,,1.825,-8.326923077,,1.144,1.711538462,,2.026,1.711538462,,-6.319230769,,8.030769231,,,
0.783486943,-34.42692308,,1.224500768,1.711538462,,,0.783,-34.42692308,,1.865,-8.326923077,,1.224,1.711538462,,2.066,1.711538462,,-4.311538462,,6.023076924,,,
0.783486943,-36.43461538,,1.264592934,1.711538462,,,0.783,-36.43461538,,1.906,-8.326923077,,1.264,1.711538462,,2.106,-0.296153846,,-4.311538462,,4.015384616,,,
0.823579109,-32.41923077,,1.264592934,-0.296153846,,,0.823,-32.41923077,,1.946,-8.326923077,,1.264,-0.296153846,,2.146,1.711538462,,-4.311538462,,6.023076924,,,
0.823579109,-34.42692308,,1.3046851,1.711538462,,,0.823,-34.42692308,,1.986,-8.326923077,,1.304,1.711538462,,2.186,1.711538462,,-4.311538462,,6.023076924,,,
0.823579109,-36.43461538,,1.344777266,3.719230769,,,0.823,-36.43461538,,2.026,-6.319230769,,1.344,3.719230769,,2.226,3.719230769,,-4.311538462,,8.030769231,,,
0.863671275,-32.41923077,,1.344777266,1.711538462,,,0.863,-32.41923077,,2.066,-4.311538462,,1.344,1.711538462,,2.266,-0.296153846,,-6.319230769,,6.023076923,,,
0.863671275,-34.42692308,,1.384869432,1.711538462,,,0.863,-34.42692308,,2.106,-4.311538462,,1.384,1.711538462,,2.306,1.711538462,,-2.303846154,,4.015384616,,,
0.903763441,-30.41153846,,1.384869432,-0.296153846,,,0.903,-30.41153846,,2.146,-4.311538462,,1.384,-0.296153846,,2.347,1.711538462,,-4.311538462,,6.023076924,,,
0.903763441,-32.41923077,,1.424961598,5.726923077,,,0.903,-32.41923077,,2.186,-4.311538462,,1.424,5.726923077,,2.427,-0.296153846,,-2.303846154,,2.007692308,,,
0.943855607,-26.39615385,,1.424961598,3.719230769,,,0.943,-26.39615385,,2.226,-4.311538462,,1.424,3.719230769,,2.467,1.711538462,,-2.303846154,,4.015384616,,,
0.943855607,-28.40384615,,1.424961598,1.711538462,,,0.943,-28.40384615,,2.266,-6.319230769,,1.424,1.711538462,,2.507,3.719230769,,-0.296153846,,4.015384615,,,
0.943855607,-30.41153846,,1.465053763,5.726923077,,,0.943,-30.41153846,,2.306,-2.303846154,,1.465,5.726923077,,2.547,-0.296153846,,-4.311538462,,4.015384616,,,
0.983947773,-26.39615385,,1.465053763,3.719230769,,,0.983,-26.39615385,,2.347,-4.311538462,,1.465,3.719230769,,2.587,-0.296153846,,-2.303846154,,2.007692308,,,
0.983947773,-28.40384615,,1.505145929,3.719230769,,,0.983,-28.40384615,,2.427,-2.303846154,,1.505,3.719230769,,2.627,-0.296153846,,5.726923077,,6.023076923,,,
1.024039939,-26.39615385,,1.545238095,3.719230769,,,1.024,-26.39615385,,2.467,-2.303846154,,1.545,3.719230769,,2.667,3.719230769,,53.91153846,,50.19230769,,,
1.024039939,-28.40384615,,1.545238095,1.711538462,,,1.024,-28.40384615,,2.507,-0.296153846,,1.545,1.711538462,,2.707,3.719230769,,214.5269231,,210.8076923,,,
1.064132104,-24.38846154,,1.625422427,3.719230769,,,1.064,-24.38846154,,2.547,-4.311538462,,1.625,3.719230769,,2.748,1.711538462,,206.4961538,,204.7846153,,,
1.064132104,-26.39615385,,1.625422427,1.711538462,,,1.064,-26.39615385,,2.587,-2.303846154,,1.625,1.711538462,,2.828,-0.296153846,,188.4269231,,188.7230769,,,
1.064132104,-28.40384615,,1.625422427,-0.296153846,,,1.064,-28.40384615,,2.627,5.726923077,,1.625,-0.296153846,,2.868,1.711538462,,178.3884615,,176.676923,,,
1.10422427,-24.38846154,,1.665514593,3.719230769,,,1.104,-24.38846154,,2.667,53.91153846,,1.665,3.719230769,,2.908,1.711538462,,170.3576923,,168.6461538,,,
1.144316436,-22.38076923,,1.665514593,1.711538462,,,1.144,-22.38076923,,2.707,214.5269231,,1.665,1.711538462,,2.948,-0.296153846,,164.3346154,,164.6307692,,,
1.144316436,-24.38846154,,1.705606759,3.719230769,,,1.144,-24.38846154,,2.748,206.4961538,,1.705,3.719230769,,2.988,-0.296153846,,160.3192308,,160.6153846,,,
1.184408602,-22.38076923,,1.705606759,1.711538462,,,1.184,-22.38076923,,2.788,194.45,,1.705,1.711538462,,3.028,-0.296153846,,152.2884615,,152.5846153,,,
1.184408602,-24.38846154,,1.745698925,3.719230769,,,1.184,-24.38846154,,2.828,188.4269231,,1.745,3.719230769,,3.068,1.711538462,,146.2653846,,144.5538461,,,
1.224500768,-20.37307692,,1.785791091,3.719230769,,,1.224,-20.37307692,,2.868,178.3884615,,1.785,3.719230769,,3.108,-0.296153846,,142.25,,142.5461538,,,
1.224500768,-22.38076923,,1.785791091,1.711538462,,,1.224,-22.38076923,,2.908,170.3576923,,1.785,1.711538462,,3.148,-0.296153846,,136.2269231,,136.5230769,,,
1.264592934,-20.37307692,,1.785791091,-0.296153846,,,1.264,-20.37307692,,2.948,164.3346154,,1.785,-0.296153846,,3.229,1.711538462,,128.1961538,,126.4846153,,,
1.264592934,-22.38076923,,1.825883257,3.719230769,,,1.264,-22.38076923,,2.988,160.3192308,,1.825,3.719230769,,3.269,1.711538462,,124.1807692,,122.4692307,,,
1.3046851,-18.36538462,,1.825883257,1.711538462,,,1.304,-18.36538462,,3.028,152.2884615,,1.825,1.711538462,,3.309,1.711538462,,120.1653846,,118.4538461,,,
1.3046851,-20.37307692,,1.825883257,-0.296153846,,,1.304,-20.37307692,,3.068,146.2653846,,1.825,-0.296153846,,3.349,1.711538462,,114.1423077,,112.4307692,,,
1.344777266,-16.35769231,,1.865975422,3.719230769,,,1.344,-16.35769231,,3.108,142.25,,1.865,3.719230769,,3.389,1.711538462,,112.1346154,,110.4230769,,,
1.344777266,-18.36538462,,1.906067588,3.719230769,,,1.344,-18.36538462,,3.148,136.2269231,,1.906,3.719230769,,3.429,1.711538462,,108.1192308,,106.4076923,,,
1.384869432,-16.35769231,,1.946159754,3.719230769,,,1.384,-16.35769231,,3.189,132.2115385,,1.946,3.719230769,,3.469,-0.296153846,,104.1038462,,104.4,,,
1.384869432,-18.36538462,,2.026344086,3.719230769,,,1.384,-18.36538462,,3.229,128.1961538,,2.026,3.719230769,,3.509,1.711538462,,102.0961538,,100.3846153,,,
1.384869432,-20.37307692,,2.026344086,1.711538462,,,1.384,-20.37307692,,3.269,124.1807692,,2.026,1.711538462,,3.549,1.711538462,,98.08076923,,96.36923077,,,
1.424961598,-16.35769231,,2.066436252,3.719230769,,,1.424,-16.35769231,,3.309,120.1653846,,2.066,3.719230769,,3.63,-0.296153846,,90.05,,90.34615385,,,
1.424961598,-18.36538462,,2.066436252,1.711538462,,,1.424,-18.36538462,,3.349,114.1423077,,2.066,1.711538462,,3.67,3.719230769,,88.04230769,,84.32307692,,,
1.424961598,-20.37307692,,2.106528418,3.719230769,,,1.424,-20.37307692,,3.389,112.1346154,,2.106,3.719230769,,3.71,1.711538462,,84.02692308,,82.31538462,,,
1.465053763,-12.34230769,,2.106528418,1.711538462,,,1.465,-12.34230769,,3.429,108.1192308,,2.106,1.711538462,,3.75,1.711538462,,82.01923077,,80.30769231,,,
1.465053763,-14.35,,2.106528418,-0.296153846,,,1.465,-14.35,,3.469,104.1038462,,2.106,-0.296153846,,3.79,1.711538462,,80.01153846,,78.3,,,
1.465053763,-16.35769231,,2.146620584,3.719230769,,,1.465,-16.35769231,,3.509,102.0961538,,2.146,3.719230769,,3.83,1.711538462,,78.00384615,,76.29230769,,,
1.505145929,-14.35,,2.146620584,1.711538462,,,1.505,-14.35,,3.549,98.08076923,,2.146,1.711538462,,3.87,3.719230769,,71.98076923,,68.26153846,,,
1.505145929,-16.35769231,,2.18671275,3.719230769,,,1.505,-16.35769231,,3.589,92.05769231,,2.186,3.719230769,,3.91,1.711538462,,67.96538462,,66.25384616,,,
1.505145929,-18.36538462,,2.18671275,1.711538462,,,1.505,-18.36538462,,3.63,90.05,,2.186,1.711538462,,3.95,1.711538462,,67.96538462,,66.25384616,,,
1.545238095,-10.33461538,,2.226804916,5.726923077,,,1.545,-10.33461538,,3.67,88.04230769,,2.226,5.726923077,,4.03,1.711538462,,61.94230769,,60.23076923,,,
1.545238095,-12.34230769,,2.226804916,3.719230769,,,1.545,-12.34230769,,3.71,84.02692308,,2.226,3.719230769,,4.071,3.719230769,,59.93461538,,56.21538461,,,
1.545238095,-14.35,,2.266897081,3.719230769,,,1.545,-14.35,,3.75,82.01923077,,2.266,3.719230769,,4.111,3.719230769,,59.93461538,,56.21538461,,,
1.585330261,-10.33461538,,2.266897081,1.711538462,,,1.585,-10.33461538,,3.79,80.01153846,,2.266,1.711538462,,4.151,3.719230769,,55.91923077,,52.2,,,
1.585330261,-12.34230769,,2.266897081,-0.296153846,,,1.585,-12.34230769,,3.83,78.00384615,,2.266,-0.296153846,,4.191,3.719230769,,53.91153846,,50.19230769,,,
1.585330261,-14.35,,2.306989247,3.719230769,,,1.585,-14.35,,3.87,71.98076923,,2.306,3.719230769,,4.231,1.711538462,,49.89615385,,48.18461539,,,
1.625422427,-10.33461538,,2.306989247,1.711538462,,,1.625,-10.33461538,,3.91,67.96538462,,2.306,1.711538462,,4.271,3.719230769,,47.88846154,,44.16923077,,,
1.625422427,-12.34230769,,2.347081413,3.719230769,,,1.625,-12.34230769,,3.95,67.96538462,,2.347,3.719230769,,4.311,1.711538462,,47.88846154,,46.17692308,,,
1.625422427,-14.35,,2.347081413,1.711538462,,,1.625,-14.35,,3.99,65.95769231,,2.347,1.711538462,,4.351,1.711538462,,43.87307692,,42.16153846,,,
1.665514593,-10.33461538,,2.427265745,3.719230769,,,1.665,-10.33461538,,4.03,61.94230769,,2.427,3.719230769,,4.431,-0.296153846,,37.85,,38.14615385,,,
1.665514593,-12.34230769,,2.427265745,1.711538462,,,1.665,-12.34230769,,4.071,59.93461538,,2.427,1.711538462,,4.471,1.711538462,,37.85,,36.13846154,,,
1.705606759,-8.326923077,,2.427265745,-0.296153846,,,1.705,-8.326923077,,4.111,59.93461538,,2.427,-0.296153846,,4.512,1.711538462,,37.85,,36.13846154,,,
1.705606759,-10.33461538,,2.467357911,3.719230769,,,1.705,-10.33461538,,4.151,55.91923077,,2.467,3.719230769,,4.552,-0.296153846,,31.82692308,,32.12307693,,,
1.745698925,-8.326923077,,2.467357911,1.711538462,,,1.745,-8.326923077,,4.191,53.91153846,,2.467,1.711538462,,4.592,1.711538462,,33.83461538,,32.12307692,,,
1.745698925,-10.33461538,,2.507450077,3.719230769,,,1.745,-10.33461538,,4.231,49.89615385,,2.507,3.719230769,,4.632,1.711538462,,31.82692308,,30.11538462,,,
1.785791091,-8.326923077,,2.547542243,3.719230769,,,1.785,-8.326923077,,4.271,47.88846154,,2.547,3.719230769,,4.672,-0.296153846,,29.81923077,,30.11538462,,,
1.785791091,-10.33461538,,2.547542243,1.711538462,,,1.785,-10.33461538,,4.311,47.88846154,,2.547,1.711538462,,4.712,3.719230769,,27.81153846,,24.09230769,,,
1.825883257,-8.326923077,,2.547542243,-0.296153846,,,1.825,-8.326923077,,4.351,43.87307692,,2.547,-0.296153846,,4.752,3.719230769,,27.81153846,,24.09230769,,,
1.865975422,-8.326923077,,2.587634409,3.719230769,,,1.865,-8.326923077,,4.391,43.87307692,,2.587,3.719230769,,4.832,3.719230769,,23.79615385,,20.07692308,,,
1.906067588,-6.319230769,,2.587634409,1.711538462,,,1.906,-6.319230769,,4.431,37.85,,2.587,1.711538462,,4.872,3.719230769,,23.79615385,,20.07692308,,,
1.906067588,-8.326923077,,2.587634409,-0.296153846,,,1.906,-8.326923077,,4.471,37.85,,2.587,-0.296153846,,4.912,3.719230769,,21.78846154,,18.06923077,,,
1.946159754,-6.319230769,,2.627726575,3.719230769,,,1.946,-6.319230769,,4.512,37.85,,2.627,3.719230769,,4.953,3.719230769,,19.78076923,,16.06153846,,,
1.946159754,-8.326923077,,2.627726575,1.711538462,,,1.946,-8.326923077,,4.552,31.82692308,,2.627,1.711538462,,4.993,1.711538462,,17.77307692,,16.06153846,,,
1.98625192,-6.319230769,,2.627726575,-0.296153846,,,1.986,-6.319230769,,4.592,33.83461538,,2.627,-0.296153846,,5.033,-0.296153846,,17.77307692,,18.06923077,,,
1.98625192,-8.326923077,,2.66781874,51.90384615,,,1.986,-8.326923077,,4.632,31.82692308,,2.667,51.90384615,,5.073,1.711538462,,15.76538462,,14.05384616,,,
2.026344086,-4.311538462,,2.66781874,49.89615385,,,2.026,-4.311538462,,4.672,29.81923077,,2.667,49.89615385,,5.113,-0.296153846,,15.76538462,,16.06153847,,,
2.026344086,-6.319230769,,2.66781874,47.88846154,,,2.026,-6.319230769,,4.712,27.81153846,,2.667,47.88846154,,5.153,-0.296153846,,13.75769231,,14.05384616,,,
2.066436252,-4.311538462,,2.66781874,45.88076923,,,2.066,-4.311538462,,4.752,27.81153846,,2.667,45.88076923,,5.233,-0.296153846,,11.75,,12.04615385,,,
2.106528418,-2.303846154,,2.66781874,43.87307692,,,2.106,-2.303846154,,4.792,25.80384615,,2.667,43.87307692,,5.273,1.711538462,,11.75,,10.03846154,,,
2.106528418,-4.311538462,,2.66781874,41.86538462,,,2.106,-4.311538462,,4.832,23.79615385,,2.667,41.86538462,,5.313,3.719230769,,7.734615385,,4.015384616,,,
2.146620584,-2.303846154,,2.66781874,39.85769231,,,2.146,-2.303846154,,4.872,23.79615385,,2.667,39.85769231,,5.353,1.711538462,,7.734615385,,6.023076923,,,
2.146620584,-4.311538462,,2.66781874,37.85,,,2.146,-4.311538462,,4.912,21.78846154,,2.667,37.85,,5.394,1.711538462,,7.734615385,,6.023076923,,,
2.18671275,-4.311538462,,2.66781874,35.84230769,,,2.186,-4.311538462,,4.953,19.78076923,,2.667,35.84230769,,5.434,1.711538462,,7.734615385,,6.023076923,,,
2.226804916,-0.296153846,,2.66781874,33.83461538,,,2.226,-0.296153846,,4.993,17.77307692,,2.667,33.83461538,,5.474,1.711538462,,5.726923077,,4.015384615,,,
2.226804916,-2.303846154,,2.66781874,31.82692308,,,2.226,-2.303846154,,5.033,17.77307692,,2.667,31.82692308,,5.514,1.711538462,,5.726923077,,4.015384615,,,
2.226804916,-4.311538462,,2.66781874,29.81923077,,,2.226,-4.311538462,,5.073,15.76538462,,2.667,29.81923077,,5.554,3.719230769,,5.726923077,,2.007692308,,,
2.266897081,-2.303846154,,2.66781874,27.81153846,,,2.266,-2.303846154,,5.113,15.76538462,,2.667,27.81153846,,5.634,1.711538462,,5.726923077,,4.015384615,,,
2.266897081,-4.311538462,,2.66781874,25.80384615,,,2.266,-4.311538462,,5.153,13.75769231,,2.667,25.80384615,,5.674,-0.296153846,,5.726923077,,6.023076923,,,
2.266897081,-6.319230769,,2.66781874,23.79615385,,,2.266,-6.319230769,,5.193,11.75,,2.667,23.79615385,,5.714,-0.296153846,,5.726923077,,6.023076923,,,
2.306989247,-0.296153846,,2.66781874,21.78846154,,,2.306,-0.296153846,,5.233,11.75,,2.667,21.78846154,,5.754,1.711538462,,5.726923077,,4.015384615,,,
2.306989247,-2.303846154,,2.66781874,19.78076923,,,2.306,-2.303846154,,5.273,11.75,,2.667,19.78076923,,5.795,1.711538462,,5.726923077,,4.015384615,,,
2.347081413,-0.296153846,,2.66781874,17.77307692,,,2.347,-0.296153846,,5.313,7.734615385,,2.667,17.77307692,,5.835,3.719230769,,-0.296153846,,4.015384615,,,
2.347081413,-2.303846154,,2.66781874,15.76538462,,,2.347,-2.303846154,,5.353,7.734615385,,2.667,15.76538462,,5.875,3.719230769,,-0.296153846,,4.015384615,,,
2.347081413,-4.311538462,,2.66781874,13.75769231,,,2.347,-4.311538462,,5.394,7.734615385,,2.667,13.75769231,,5.915,3.719230769,,-0.296153846,,4.015384615,,,
2.427265745,-2.303846154,,2.66781874,11.75,,,2.427,-2.303846154,,5.434,7.734615385,,2.667,11.75,,5.955,3.719230769,,-0.296153846,,4.015384615,,,
2.467357911,-0.296153846,,2.66781874,9.742307692,,,2.467,-0.296153846,,5.474,5.726923077,,2.667,9.742307692,,5.995,5.726923077,,-0.296153846,,6.023076923,,,
2.467357911,-2.303846154,,2.66781874,7.734615385,,,2.467,-2.303846154,,5.514,5.726923077,,2.667,7.734615385,,6.035,1.711538462,,-2.303846154,,4.015384616,,,
2.507450077,-0.296153846,,2.66781874,5.726923077,,,2.507,-0.296153846,,5.554,5.726923077,,2.667,5.726923077,,6.075,3.719230769,,-2.303846154,,6.023076923,,,
2.547542243,-2.303846154,,2.66781874,3.719230769,,,2.547,-2.303846154,,5.594,5.726923077,,2.667,3.719230769,,6.115,3.719230769,,-4.311538462,,8.030769231,,,
2.547542243,-4.311538462,,2.707910906,15.76538462,,,2.547,-4.311538462,,5.634,5.726923077,,2.707,15.76538462,,6.155,3.719230769,,-6.319230769,,10.03846154,,,
2.587634409,-2.303846154,,2.707910906,13.75769231,,,2.587,-2.303846154,,5.835,-0.296153846,,2.707,13.75769231,,6.195,3.719230769,,-4.311538462,,8.030769231,,,
2.627726575,7.734615385,,2.707910906,11.75,,,2.627,7.734615385,,5.875,-0.296153846,,2.707,11.75,,6.236,3.719230769,,-4.311538462,,8.030769231,,,
2.627726575,5.726923077,,2.707910906,9.742307692,,,2.627,5.726923077,,5.915,-0.296153846,,2.707,9.742307692,,6.276,3.719230769,,-6.319230769,,10.03846154,,,
2.66781874,242.6346154,,2.707910906,7.734615385,,,2.667,242.6346154,,5.955,-0.296153846,,2.707,7.734615385,,6.316,3.719230769,,-6.319230769,,10.03846154,,,
2.66781874,240.6269231,,2.707910906,5.726923077,,,2.667,240.6269231,,6.035,-2.303846154,,2.707,5.726923077,,6.356,3.719230769,,-8.326923077,,12.04615385,,,
2.66781874,238.6192308,,2.707910906,3.719230769,,,2.667,238.6192308,,6.075,-2.303846154,,2.707,3.719230769,,6.396,5.726923077,,-8.326923077,,14.05384615,,,
2.66781874,236.6115385,,2.748003072,3.719230769,,,2.667,236.6115385,,6.115,-4.311538462,,2.748,3.719230769,,6.436,-48.48076923,,-281.3730769,,232.8923077,,,
2.66781874,234.6038462,,2.748003072,1.711538462,,,2.667,234.6038462,,6.155,-6.319230769,,2.748,1.711538462,,6.476,-16.35769231,,-265.3115385,,248.9538462,,,
2.66781874,232.5961538,,2.828187404,1.711538462,,,2.667,232.5961538,,6.195,-4.311538462,,2.828,1.711538462,,6.516,3.719230769,,-239.2115385,,242.9307693,,,
2.66781874,230.5884615,,2.828187404,-0.296153846,,,2.667,230.5884615,,6.236,-4.311538462,,2.828,-0.296153846,,6.556,7.734615385,,-221.1423077,,228.8769231,,,
2.66781874,228.5807692,,2.86827957,1.711538462,,,2.667,228.5807692,,6.276,-6.319230769,,2.868,1.711538462,,6.596,3.719230769,,-207.0884615,,210.8076923,,,
2.66781874,226.5730769,,2.908371736,3.719230769,,,2.667,226.5730769,,6.316,-6.319230769,,2.908,3.719230769,,6.636,3.719230769,,-195.0423077,,198.7615385,,,
2.66781874,224.5653846,,2.908371736,1.711538462,,,2.667,224.5653846,,6.356,-8.326923077,,2.908,1.711538462,,6.677,3.719230769,,-182.9961538,,186.7153846,,,
2.66781874,222.5576923,,2.948463902,1.711538462,,,2.667,222.5576923,,6.396,-8.326923077,,2.948,1.711538462,,6.717,3.719230769,,-172.9576923,,176.6769231,,,
2.66781874,220.55,,2.948463902,-0.296153846,,,2.667,220.55,,6.436,-281.3730769,,2.948,-0.296153846,,6.757,3.719230769,,-166.9346154,,170.6538462,,,
2.66781874,218.5423077,,2.988556068,1.711538462,,,2.667,218.5423077,,6.476,-265.3115385,,2.988,1.711538462,,6.797,5.726923077,,-156.8961538,,162.6230769,,,
2.66781874,216.5346154,,2.988556068,-0.296153846,,,2.667,216.5346154,,6.516,-239.2115385,,2.988,-0.296153846,,6.837,3.719230769,,-150.8730769,,154.5923077,,,
2.66781874,214.5269231,,3.028648233,3.719230769,,,2.667,214.5269231,,6.556,-221.1423077,,3.028,3.719230769,,6.877,3.719230769,,-144.85,,148.5692308,,,
