0.475917431,52.64304124,,0.675458716,4.210051546,,0.475,52.64304124,,0.675,4.210051546,,1.194,18.33634021,0.173969072,,18.16237113,,,,7.579,76.85953608,4.210051546,,72.64948454
0.475917431,50.625,,0.675458716,2.192010309,,0.475,50.625,,0.675,2.192010309,,1.234,16.31829897,0.173969072,,16.1443299,,,,7.619,74.84149485,-1.844072165,,76.68556701
0.475917431,48.60695876,,0.715366972,2.192010309,,0.475,48.60695876,,0.715,2.192010309,,1.274,14.30025773,0.173969072,,14.12628866,,,,7.659,70.80541237,0.173969072,,70.6314433
0.515825688,54.66108247,,0.755275229,2.192010309,,0.515,54.66108247,,0.755,2.192010309,,1.313,14.30025773,0.173969072,,14.12628866,,,,7.699,68.78737113,2.192010309,,66.59536083
0.515825688,52.64304124,,0.755275229,0.173969072,,0.515,52.64304124,,0.755,0.173969072,,1.353,14.30025773,2.192010309,,12.10824742,,,,7.739,66.7693299,0.173969072,,66.59536082
0.515825688,50.625,,0.835091743,2.192010309,,0.515,50.625,,0.835,2.192010309,,1.393,12.28221649,0.173969072,,12.10824742,,,,7.779,64.75128866,0.173969072,,64.57731959
0.515825688,48.60695876,,0.875,2.192010309,,0.515,48.60695876,,0.875,2.192010309,,1.433,12.28221649,0.173969072,,12.10824742,,,,7.819,62.73324742,0.173969072,,62.55927835
0.555733945,48.60695876,,0.875,0.173969072,,0.555,48.60695876,,0.875,0.173969072,,1.473,10.26417526,0.173969072,,10.09020619,,,,7.858,58.69716495,2.192010309,,56.50515464
0.555733945,46.58891753,,0.875,-1.844072165,,0.555,46.58891753,,0.875,-1.844072165,,1.513,10.26417526,2.192010309,,8.072164949,,,,7.898,54.66108247,2.192010309,,52.46907217
0.595642202,46.58891753,,0.914908257,2.192010309,,0.595,46.58891753,,0.914,2.192010309,,1.553,8.246134021,0.173969072,,8.072164949,,,,7.938,54.66108247,2.192010309,,52.46907217
0.595642202,44.57087629,,0.914908257,0.173969072,,0.595,44.57087629,,0.914,0.173969072,,1.593,8.246134021,0.173969072,,8.072164949,,,,7.978,50.625,2.192010309,,48.43298969
0.635550459,44.57087629,,0.914908257,-1.844072165,,0.635,44.57087629,,0.914,-1.844072165,,1.633,4.210051546,0.173969072,,4.036082474,,,,8.018,48.60695876,2.192010309,,46.41494845
0.635550459,42.55283505,,0.954816514,2.192010309,,0.635,42.55283505,,0.954,2.192010309,,1.673,4.210051546,2.192010309,,2.018041237,,,,8.058,46.58891753,0.173969072,,46.41494845
0.635550459,40.53479381,,0.954816514,0.173969072,,0.635,40.53479381,,0.954,0.173969072,,1.832,-1.844072165,0.173969072,,2.018041237,,,,8.098,44.57087629,0.173969072,,44.39690722
